	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus	TotalCnt
SRZ187142	13.077724705567245	2.166587904974917	22.801278864107605	57.85644026913409	4.097968256216145	1299278.0
SRZ187143	13.410432535660375	2.023473422743467	31.52033478773431	42.307842889893294	10.737916363968557	919508.0
SRZ187144	27.580450734459315	6.554985343174666	11.476011078240749	27.973366916834987	26.41518592729028	741634.0
SRZ187145	8.652644758122996	0.7163693574118032	23.107473761700987	66.02736456778632	1.4961475549778878	5447190.0
SRZ187146	27.241446942047276	3.0992043865334105	19.465774976975815	40.39113398369547	9.80243971074803	1876288.0
SRZ187147	16.39403405341194	8.072726472788068	16.34145804918826	44.59017114699283	14.601610277618901	909160.0
SRZ187148	13.61282970358716	2.6493269558108143	23.3100288250348	55.40032360800581	5.027490907561413	1521594.0
SRZ187149	18.267284119816686	3.9831498766536346	19.1910594322701	45.01252698953119	13.545979581728387	415902.0
SRZ187150	20.73516879491636	8.732310252504579	17.237983721070677	29.89374408664202	23.400793144866366	1192216.0
SRZ187151	15.296817038524871	2.3450771764109803	25.353165770949822	44.08598881711091	12.91895119700342	2763150.0
SRZ187152	16.40836330524236	2.4349495311725433	24.145158965380247	42.90873421860333	14.102793979601524	2844330.0
SRZ187153	20.964133319750122	5.759930196803642	17.099527879673474	28.349071973658937	27.827336630113827	2571802.0
SRZ187154	13.617344486342294	4.422961434545381	18.364793412891682	48.92740555554876	14.667495110671883	1635194.0
SRZ187155	14.040723834511601	2.8943289240648213	19.20264006841594	49.93443898226819	13.927868190739451	3131434.0
SRZ187156	18.393783311639552	3.6796165652100696	17.855473870468938	48.82579749594233	11.245328756739106	3907418.0
SRZ187157	10.358483631754842	2.3670498689647355	25.902649213616677	54.99677134603957	6.3750459396241705	2329144.0
SRZ187158	15.754491476653357	1.7260783570436686	26.17558153009736	42.66681855946701	13.6770300767386	1018262.0
SRZ187159	20.32216373426914	5.3135149837602595	21.8199175479859	29.274020504560816	23.270383229423885	1125018.0
SRZ187160	13.966755260568862	3.7260833174255885	27.75950426572297	49.98751853864113	4.560138617641444	544808.0
SRZ187161	11.937716262975778	3.759145484030295	20.1577731542178	57.099582060649475	7.045783038126647	2858788.0
SRZ187162	13.344484334203655	7.027798001606748	24.5341371259289	46.06550637678249	9.028074161478209	1274624.0
SRZ187163	11.052255757120609	8.966088235837267	25.75053400717755	46.89167810601351	7.339443893851069	649804.0
SRZ187164	19.844417992522676	6.30526262846413	16.673763978070983	42.142773316344496	15.033782084597716	1192940.0
SRZ187165	16.728542442846898	6.6650924419723285	20.90909289674835	36.27155813261969	19.425714085812736	1829472.0
SRZ187166	14.57661495206802	0.706403915856509	23.41011483350835	60.64331323464652	0.6635530639205989	4723360.0
SRZ187167	7.64841910322819	1.091208524751299	15.906120981036398	30.77209992628069	44.58215146470342	6144930.0
SRZ187168	13.962102435882038	4.724548435583603	22.12192512201247	41.11811098130416	18.07331302521773	2198136.0
SRZ187169	11.313025608872762	1.312826388238916	23.03870105139629	63.50443378676702	0.8310131647250173	5320734.0
