	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus	TotalCnt
SRZ187223	19.182579403621183	9.177555520925445	23.236363488105766	35.37542764159286	13.028073945754752	4414912
SRZ187224	17.0326290814314	7.38629970243407	24.37818112114311	40.223873020023724	10.979017074967697	10371147
SRZ187225	14.694282311430122	5.903616420120116	26.68045700698876	43.098446497061325	9.623197764399677	9762389
SRZ187226	14.369914337478672	4.846880441856784	26.946905067632937	44.854945383546465	8.981354769485145	11370200
SRZ187227	12.48954228859646	6.513954498382643	33.24576027178436	36.51942384309993	11.231319098136611	9127236
SRZ187228	13.796134863511599	7.8420737730668595	25.66802069062239	40.75704994382501	11.936720728974143	9832667
SRZ187229	10.966865712005706	4.174855129883915	21.191558894229928	56.16350443105331	7.503215832827137	11418504
SRZ187230	20.79568979994435	3.1704884906364392	25.9556022979474	43.5297346734718	6.54848473800001	20049371
SRZ187231	27.69960555618126	14.75376355927494	19.913343818591642	29.53328824614945	8.09999881980271	12794471
SRZ187232	17.934349510922218	4.575874165939481	26.574723689281956	41.8167965585463	9.098256075310045	19967376
SRZ187233	18.83912033221059	6.549261407952024	25.03534213222601	39.84042160053403	9.735854527077345	11919909
SRZ187234	15.03165070699375	4.955357802990011	23.861696200889018	50.126649662170216	6.024645626957005	19003209
SRZ187235	14.372517601693387	5.55747218234479	23.86968503874171	49.73656544544528	6.463759731774833	16290194
SRZ187236	13.034478342337584	6.157879033530834	14.046801325717382	16.776056956998623	49.984784341415576	7058518
SRZ187237	13.15713787705228	8.979520480687391	27.699343514299738	28.85672694727011	21.307271180690478	7704966
SRZ187238	9.405618337065464	7.569401786155075	30.078555465716207	33.33290327024592	19.613521140817333	9378469
SRZ187239	18.740654662508234	6.277523366534015	24.020327005624935	30.24924361621591	20.7122513491169	11362618
SRZ187240	19.212611237086946	4.629660068004367	27.08886776177563	28.41393860153957	20.654922331593482	19924897
SRZ187241	15.550550713782375	9.207695518325428	23.64052402305729	25.312679444159635	26.288550300675276	8186739
SRZ187242	13.294204999019351	7.867100359911054	26.531468656153766	29.928425331828823	22.37880065308701	7851940
SRZ187243	10.319191375122632	3.6988671807878926	28.487589708366368	44.3626236988579	13.131728036865207	17243793
SRZ187244	16.313904543776292	4.401775559738848	19.452430128665085	28.223524151548048	31.608365616271726	13349931
SRZ187245	11.272868287395383	4.749056051497441	20.06130959333552	24.606221999698178	39.31054406807348	18646674
SRZ187246	9.096723631429837	6.382536926284128	15.960234147636548	40.870029623680566	27.690475670968922	20761431
SRZ187247	11.213926633066338	7.885385148425361	23.849321465617052	28.626468221004654	28.424898531886598	9293560
SRZ187248	10.48024185284759	7.875172089327504	17.413971968476286	21.348556980640232	42.88205710870839	13828574
SRZ187249	12.331791442871662	4.491059073697257	20.201508139822216	25.080616213628364	37.8950251299805	17595716
SRZ187250	10.620825604642445	4.114120715007608	18.677817141818622	23.758665700413445	42.82857083811788	10113291
SRZ187251	21.600796716668516	4.048241812513621	26.132404166550643	33.76283021231792	14.455727091949301	23809719
SRZ187252	17.967907144111024	3.6914925643519245	27.214605719007757	36.083729626548866	15.042264945980433	6055491
SRZ187253	16.078087155413343	9.114562076691943	24.437060463128443	23.496863878602873	26.873426426163395	8048955
SRZ187254	22.30390303449319	7.8657799150080585	25.103076263832026	21.744461917467998	22.98277886919873	7775796
SRZ187255	12.48658512981847	8.17297289383597	30.550889187486096	32.02586042748589	16.763692361373575	11475139
SRZ187256	11.582305297546055	8.209732786858684	35.09098030609139	29.704667534249992	15.412314075253878	10306791
SRZ187257	12.93129293326525	8.657132881328128	31.945921700368164	30.597755805246795	15.867896679791663	11630987
SRZ187258	19.25909221124043	3.888788459886888	29.35916554109445	38.3467571208333	9.146196666944931	16650790
SRZ187259	16.59422438497094	3.80042825427269	32.45011363188524	37.62064590953363	9.534587819337501	10657220
SRZ187260	21.157101487827145	11.560079418112608	24.526676832792013	32.38293367634523	10.373208584923006	22495624
SRZ187261	12.290508399081165	3.9350831945790503	19.75654438697061	26.627784191511797	37.39007982785738	15347274
SRZ187262	11.956718159418857	7.672584130515574	28.448172987422133	34.15132871283635	17.77119600980708	13491478
SRZ187263	8.68671300666716	6.633671669787946	27.774734485339128	39.62453645035133	17.280344387854438	15536901
SRZ187264	9.667556400215913	6.2284668901628955	29.12359303526385	38.309855497084925	16.67052817727242	11243441
SRZ187265	28.432399767257774	2.6550890703860346	30.091044680326757	29.636494783769216	9.184971698260217	3786163
SRZ187266	10.357457427145857	4.834744994268334	40.7143033649088	31.32379493661661	12.769699277060395	2387613
SRZ187267	20.562951750492243	12.579538073111253	19.962968813219728	20.371967459182493	26.52257390399428	1183867
SRZ187268	17.10320473729908	9.574483294466205	22.54940506073665	23.979249846996765	26.7936570605013	3637178
SRZ187269	15.344760522318252	7.879474695437079	25.08479114906197	30.325402333959687	21.365571299223014	11733536
SRZ187270	12.09810628769689	6.700552279880069	33.05399882347138	28.6006471017748	19.546695507176857	9062253
SRZ187271	10.703478475929995	6.41893194349477	34.280072959250475	31.24917257081339	17.34834405051137	10997920
SRZ187272	10.579919922020865	5.0619400400196755	35.534144521502206	31.452995552511016	17.37099996394624	12425888
SRZ187273	14.78766046715396	4.610716680638591	25.126501399460814	32.40756919045358	23.067552262293056	10874188
SRZ187274	12.289229561061193	3.4498529002411216	20.605525412907976	20.0896913766485	43.56570074914121	6168263
SRZ187275	9.464854596125763	3.4512433421054696	20.625956180554592	30.552322425452147	35.905623455762026	9312441
SRZ187276	12.811291494984914	7.017055793706396	25.880759030325905	31.079121931878742	23.211771749104045	15208615
SRZ187277	12.324032887015315	5.9907128033093535	23.73184864057743	43.896548349654495	14.056857319443404	18516244
SRZ187278	9.447606189748779	6.169433322207109	28.255717052655562	38.88338830124825	17.243855134140297	17415311
SRZ187279	9.299173396057267	4.148556313492795	29.79140329134765	39.72743136075347	17.033435638348813	13020867
SRZ187280	8.178521496562736	3.979576332856195	33.460931273373795	42.360608538383005	12.020362358824267	12004896
SRZ187281	7.054243195963297	3.814312646376733	38.18605408847969	38.781015904668585	12.16437416451169	12215910
SRZ187282	7.400040437073318	3.7738218454216077	31.117088855636894	48.66959834670164	9.039450515166541	21420937
SRZ187283	20.33839049059304	4.702827221246565	29.78916273354798	35.72717469957884	9.442444855033578	15743232
SRZ187284	18.38408210742388	3.3173807731782414	32.0944782757441	35.985636674649335	10.218422169004448	18268750
SRZ187285	15.771230280516106	3.697287101333576	28.415125970196687	30.093564634288548	22.022792013665086	12486128
SRZ187286	18.984288858432045	7.0208470607623665	25.79507204145153	29.523842725511827	18.67594931384223	3470849
SRZ187287	13.818136662044434	7.340445820634695	19.083856222505	26.886974402796508	32.87058689201936	7199263
SRZ187288	15.9725334057047	8.593045667690104	28.34430137746089	27.64656733788738	19.44355221125692	5059091
SRZ187289	14.256028946119175	10.121712688886316	29.708554037160354	28.263379668222402	17.65032465961176	9195015
SRZ187290	12.569253460792385	10.528419664429078	33.066124830806	30.652402749438266	13.183799294534275	3855042
SRZ187291	19.23723617892266	2.9949132917022956	27.492560206464255	42.236539973554635	8.038750349356153	19346303
SRZ187292	16.797598097853903	3.351390229538153	25.938711488556745	45.890195925951346	8.022104258099857	12807849
SRZ187293	14.303777295289894	2.6293542703832853	23.034497883632696	33.32431714562118	26.708053405072945	10259325
SRZ187294	12.236185456454756	3.563760037419406	24.532303533577377	30.67175466171373	28.99599631083473	14097498
SRZ187295	13.899418000796295	6.491026958794772	22.002278668154904	24.4687924423036	33.13848392995043	11141596
SRZ187296	10.230858683361555	6.3440279618747875	35.77253066329342	30.228944411696823	17.42363827977341	23392709
SRZ187297	9.663927638703102	6.896458373144786	30.84531498821581	34.644053761386076	17.950245238550227	15699000
SRZ187298	9.826073213066858	6.1652070086226844	30.07043928681885	37.93537512428819	16.002905367203418	20670709
SRZ187299	21.189517798689778	4.927852868232597	24.905285777175312	24.8134155962463	24.16392795965601	9177080
SRZ187300	15.538932133930384	6.3254627751346835	18.677036488796386	23.905747987135676	35.55282061500287	8752577
SRZ187301	9.660571143147884	5.355526764480247	21.28738917969713	18.194621899633514	45.501891013041224	8704858
SRZ187302	12.195851236438175	7.113887530601893	28.899597851473025	37.097034479021765	14.693628902465141	13601691
SRZ187303	9.81543919719907	6.834227111765787	30.89215338075818	39.360414407225896	13.097765903051066	8401784
SRZ187304	8.169578763209767	5.4286566977489015	31.126896053816136	42.75141554279984	12.523452942425358	14582392
SRZ187305	7.724519604994906	4.584408665447557	35.97220207245422	39.97669671768447	11.742172939418847	16529002
SRZ187306	16.1996772564847	3.26648625399366	27.27664207695298	47.593159400835006	5.664035011733651	21287492
SRZ187307	14.288754064253759	4.559447029233289	25.96278218393906	32.63037612650488	22.558640596069015	11452902
SRZ187308	18.181581662862094	4.132892678597799	29.481533193310185	33.28092572677709	14.923066738452835	10800595
SRZ187309	11.606618606788922	4.208060610506827	23.196853753510325	32.3037115017852	28.684755527408726	7715098
SRZ187310	14.438147314153214	4.49026483170142	21.857421096940914	33.15486227590658	26.059304481297872	8062932
SRZ187311	12.634249979999753	6.824639087265687	26.315761214769363	34.784680115065406	19.440669602899796	11174862
SRZ187312	9.826828593149468	6.544382220272721	28.601788822740303	39.54272089153053	15.484279472306978	12593534
SRZ187313	9.711820691624766	5.716413031608128	28.94382121029457	41.83732763598415	13.790617430488382	13634879
SRZ187314	16.323749050567592	5.801692683040903	19.47666893624775	31.48723391054228	26.910655419601476	14795682
SRZ187315	22.617329125491196	7.817349651550408	22.334701079394403	29.88831060664373	17.34230953692026	5066730
SRZ187316	13.996560122724883	6.904918814420631	28.965598030336867	30.8863940796844	19.246528952833216	4379226
SRZ187317	20.858168950780655	7.809929210954773	25.88088900237285	33.42172908377695	12.02928375211477	25628683
SRZ187318	15.183260698130976	6.545886225846654	28.42258329356216	34.90933216138843	14.938937621071787	10059631
SRZ187319	11.02303359616523	6.764237128503292	28.080635846098843	41.36275535714044	12.769338072092195	11090105
SRZ187320	9.47821881985306	5.186874203587345	31.178467871484717	41.56613117614771	12.590307928927173	16378130
SRZ187321	23.468361370554003	5.396046288651195	24.484281686650945	31.167956251122426	15.483354403021428	18403215
SRZ187322	18.965612073740704	4.1370114123445685	28.01274628341905	33.66930655623279	15.21532367426289	16435536
SRZ187323	18.332754736944768	4.399500656949715	23.29133409841515	38.360306516215935	15.616103991474436	14036843
SRZ187324	17.1877550352676	4.098290104138975	30.92384533044019	34.6713556285203	13.118753901632932	10758316
SRZ187325	16.479200256403356	11.4000650794777	22.055214798975364	23.438398359801432	26.627121505342146	4087310
SRZ187326	15.688294414804943	9.738604866650913	24.306076478809423	26.936366911675524	23.330657328059196	5581703
SRZ187327	11.514967810346661	9.354461684838071	26.82220547541662	31.463765737903366	20.844599291495282	5747033
SRZ187328	11.706303757918631	9.256640083037986	28.537493743266058	30.502858941941682	19.99670347383564	7425999
SRZ187329	18.20915429036704	5.068796368239214	24.314968793231554	36.401261013528924	16.00581953463327	12242216
SRZ187330	17.888642589889738	5.323554799181706	24.80723289090301	35.34417235321431	16.63639736681123	10610861
SRZ187331	18.86851324231503	5.457767293958632	25.220390421068025	34.123296526965056	16.33003251569326	11858274
SRZ187332	15.091140415884249	4.871625467642182	22.453156370242997	37.15509483589166	20.42898291033891	14103732
SRZ187333	19.432746720344962	11.462585537448998	24.985569024466052	27.950426515499114	16.16867220224087	5067225
SRZ187334	16.51097980408505	10.685332419921744	27.41348914596263	27.731782506441846	17.65841612358873	6758545
SRZ187335	15.168784562525618	7.20306297163262	27.88972429289792	34.474670592176125	15.263757580767717	9532181
SRZ187336	10.339068774768227	5.749900746625987	29.043158976234533	38.019975794207454	16.8478957081638	10390075
SRZ187337	19.953695504011957	3.807836442054017	21.86403960591679	25.405784336995684	28.96864411102155	9959724
SRZ187338	18.340073532775495	3.8626719391312143	22.802533702163306	24.36950494167075	30.625215884259234	9290279
SRZ187339	15.163993843670221	3.4227003421122695	15.967789600851146	23.36224242847948	42.083273784886885	9697986
SRZ187340	13.731961034132798	14.537634687300292	35.8001618313018	18.078646124836894	17.851596322428215	6173095
SRZ187341	9.956625658795776	6.470680055115077	30.86510393195352	33.33055458897315	19.37703576516248	7713316
SRZ187342	9.404510857020515	5.871765740043318	30.174784646217542	37.19163036814545	17.35730838857318	8790303
SRZ187343	10.277579236291375	5.500258311912931	29.90102938881155	39.34379366992787	14.977339393056276	10417638
SRZ187344	8.270255760578456	4.863253221493175	30.621559779179947	40.53266260374929	15.71226863499913	8050537
SRZ187345	15.75727552577202	3.392829292446411	27.32353674437132	48.062982891051206	5.4633755463590425	21639845
