	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus
SRZ187517	490407	99190.0	915653.0	1745813.0	727033.0
SRZ187518	255813	26015.0	428906.0	1045591.0	278632.0
SRZ187519	111932	19459.0	277299.0	479815.0	181178.0
SRZ187520	658221	326277.0	1083017.0	2435313.0	1733520.0
SRZ187521	173658	121020.0	1076170.0	3939628.0	405118.0
SRZ187522	757915	279137.0	2470524.0	9202737.0	418349.0
SRZ187523	306654	65101.0	452411.0	1067365.0	618904.0
SRZ187524	419213	142683.0	868178.0	1890761.0	1160250.0
SRZ187525	508307	73900.0	654331.0	1451326.0	708442.0
SRZ187526	299651	66361.0	695391.0	1161052.0	649960.0
SRZ187527	106390	22722.0	271455.0	422769.0	356801.0
SRZ187528	191720	36061.0	486686.0	733412.0	325674.0
SRZ187529	247648	38133.0	542378.0	1100626.0	388619.0
SRZ187530	239966	15239.0	546155.0	661889.0	265667.0
SRZ187531	195250	56615.0	570113.0	960451.0	420183.0
SRZ187532	629150	215331.0	1984132.0	3945886.0	1687176.0
SRZ187533	219141	43676.0	581970.0	831167.0	432553.0
SRZ187534	268641	41865.0	579601.0	775076.0	353527.0
SRZ187535	187659	22870.0	595361.0	748017.0	424589.0
SRZ187536	353692	43769.0	617176.0	1130618.0	347525.0
SRZ187537	316273	75030.0	822051.0	1347335.0	804222.0
SRZ187538	278603	87776.0	1163808.0	1647274.0	1292898.0
SRZ187539	314655	74321.0	753390.0	1496070.0	838081.0
SRZ187540	443186	81694.0	834148.0	1334539.0	978828.0
SRZ187541	593312	139519.0	1159757.0	2646890.0	945420.0
SRZ187542	344215	64373.0	811082.0	1644054.0	686678.0
SRZ187543	214370	27518.0	316941.0	369115.0	93504.0
SRZ187544	477456	67013.0	524102.0	1363094.0	633325.0
SRZ187545	332865	70050.0	855799.0	1674055.0	540607.0
SRZ187546	268257	138206.0	245533.0	630582.0	1031489.0
SRZ187547	156398	127634.0	4371341.0	4305190.0	219581.0
SRZ187548	405105	220095.0	1261792.0	6009647.0	266607.0
SRZ187549	196591	24367.0	308770.0	492329.0	246303.0
SRZ187550	265031	53158.0	663079.0	895237.0	1273811.0
SRZ187551	147635	84574.0	274453.0	362877.0	1936256.0
SRZ187552	246105	21099.0	531062.0	714427.0	339537.0
SRZ187553	164075	26633.0	372609.0	710306.0	589990.0
SRZ187554	153851	13904.0	319177.0	402065.0	292416.0
SRZ187555	182773	35075.0	368751.0	411935.0	398875.0
SRZ187556	129749	29399.0	344746.0	417188.0	587486.0
SRZ187557	229925	22043.0	533935.0	700449.0	252982.0
SRZ187558	332249	64132.0	732501.0	1291480.0	538155.0
SRZ187559	283807	40821.0	584666.0	883377.0	443543.0
SRZ187560	186595	63944.0	686802.0	1100469.0	816346.0
SRZ187561	212403	32255.0	794459.0	1150248.0	607592.0
SRZ187562	163278	47981.0	427044.0	607267.0	421756.0
SRZ187563	157573	41751.0	485311.0	732548.0	462489.0
SRZ187564	318145	94881.0	870051.0	1443983.0	1149564.0
SRZ187565	225480	26080.0	414125.0	623773.0	296191.0
SRZ187566	254330	34101.0	524528.0	802662.0	502011.0
SRZ187567	270292	48086.0	1435392.0	1030094.0	502958.0
SRZ187568	306525	57582.0	473612.0	911840.0	472641.0
SRZ187569	239577	72339.0	494761.0	805084.0	538346.0
SRZ187570	215385	53747.0	416006.0	903054.0	476307.0
SRZ187571	397958	66675.0	690283.0	1432388.0	894618.0
SRZ187572	192112		415959.0	351622.0	74702.0
SRZ187573	212439	26916.0	476476.0	735952.0	397323.0
SRZ187574	398907	66530.0	665218.0	1578492.0	944327.0
SRZ187575	297895	49259.0	533770.0	996697.0	695563.0
SRZ187576	326589	39376.0	520720.0	940810.0	502054.0
SRZ187577	300182	65360.0	789976.0	1181315.0	787153.0
SRZ187578	271383	42933.0	422235.0	827395.0	594019.0
SRZ187579	113324	17129.0	362601.0	321677.0	237152.0
SRZ187580	72640	15586.0	249279.0	220235.0	258224.0
SRZ187581	190579	31740.0	422191.0	719061.0	416414.0
SRZ187582	212944	68469.0	584763.0	931127.0	840024.0
SRZ187583	288292	78806.0	719406.0	1081267.0	1031028.0
SRZ187584	301602	25112.0	345894.0	798290.0	222269.0
SRZ187585	495991	52710.0	725060.0	1492835.0	605053.0
SRZ187586	335788	83532.0	433286.0	765905.0	243662.0
SRZ187587	312623	56580.0	515848.0	1163707.0	522196.0
SRZ187588	221091	15809.0	435880.0	610503.0	162172.0
SRZ187589	183878	13968.0	370707.0	709083.0	341196.0
SRZ187590	146134	37893.0	373333.0	606094.0	507135.0
SRZ187591	386342	47451.0	335216.0	883776.0	558887.0
SRZ187592	197732	15309.0	413051.0	510910.0	268752.0
SRZ187593	344118	53316.0	467337.0	956292.0	400283.0
SRZ187594	131802	38833.0	419782.0	566892.0	400472.0
SRZ187595	181029	39279.0	480621.0	543041.0	257474.0
SRZ187596	152351	22480.0	323043.0	475155.0	243054.0
SRZ187597	548311	87812.0	793126.0	1738182.0	566976.0
SRZ187598	469695	107105.0	594643.0	1448101.0	570612.0
SRZ187599	206740	22228.0	470422.0	674362.0	313117.0
SRZ187600	254869	58215.0	808962.0	1302095.0	734195.0
SRZ187601	506553	166978.0	1066381.0	1688579.0	1790927.0
SRZ187602	586383	131875.0	1230807.0	2503630.0	1747060.0
SRZ187603	164392	73032.0	604392.0	998264.0	715743.0
SRZ187604	444523	107062.0	630857.0	1760842.0	2744610.0
SRZ187605	392875	79451.0	541755.0	1131536.0	1491535.0
SRZ187606	452005	97258.0	639988.0	1310773.0	1665767.0
SRZ187607	259636	57456.0	505196.0	911014.0	931786.0
SRZ187608	207613	30680.0	545843.0	1070595.0	777841.0
SRZ187609	315891	56135.0	237064.0	812591.0	560940.0
SRZ187610	138212	81369.0	690268.0	2315472.0	263486.0
SRZ187611	356537	68879.0	588794.0	1112441.0	1250892.0
SRZ187612	459635	105437.0	669598.0	1107446.0	1151729.0
SRZ187613	519111	95444.0	686259.0	1325487.0	1759007.0
SRZ187614	377838	47756.0	634741.0	1245243.0	1026360.0
SRZ187615	376274	56689.0	1000222.0	1666716.0	1243307.0
SRZ187616	460216	99607.0	803581.0	1529304.0	1849600.0
SRZ187617	393340	93166.0	923634.0	1431620.0	2090967.0
SRZ187618	453092	54973.0	575379.0	1279756.0	932804.0
SRZ187619	469245	73884.0	745711.0	1695907.0	1504598.0
SRZ187620	389763	77680.0	787708.0	1774573.0	1510857.0
SRZ187621	237560	204890.0	353788.0	964268.0	1668505.0
SRZ187622	88877	81908.0	599087.0	2363714.0	229065.0
SRZ187623	250476	120352.0	1303393.0	3041032.0	279213.0
SRZ187624	446770	70721.0	576340.0	1423981.0	1728518.0
SRZ187625	341938	50948.0	649116.0	1101620.0	1055501.0
SRZ187626	287856	61320.0	534159.0	983354.0	876191.0
SRZ187627	675248	229938.0	1261019.0	3037583.0	2582303.0
SRZ187628	400155	82449.0	893449.0	1846891.0	1381456.0
SRZ187629	385913	73626.0	636161.0	1024352.0	1344206.0
SRZ187630	379640	50214.0	827803.0	1350562.0	1277440.0
SRZ187631	395601	38010.0	735808.0	1019106.0	1079731.0
SRZ187632	1572817	385669.0	868236.0	2077489.0	905427.0
SRZ187633	2821595	556820.0	742258.0	1904579.0	1274497.0
SRZ187634	1548339	301007.0	316095.0	763838.0	527380.0
SRZ187635	735276	140198.0	92150.0	253241.0	268192.0
SRZ187636	2623174	301842.0	426255.0	996558.0	581618.0
SRZ187637	3253267	311834.0	522166.0	1333780.0	760711.0
SRZ187638	4027357	236199.0	1207391.0	2817449.0	503313.0
SRZ187639	1447027	311939.0	1143044.0	3637625.0	864726.0
SRZ187640	3092167	128122.0	666365.0	1870886.0	367221.0
SRZ187641	1299663	129890.0	449154.0	1493616.0	346342.0
SRZ187642	3135102	302938.0	1106364.0	3391218.0	790952.0
SRZ187643	1786883	483134.0	2064402.0	6177100.0	1408346.0
SRZ187644	887259	217265.0	1229826.0	2877081.0	330548.0
SRZ187645	329431	114439.0	729651.0	1669812.0	173135.0
SRZ187646	212089	115362.0	549800.0	1484934.0	104968.0
SRZ187647	201915	110494.0	495355.0	1554482.0	87287.0
SRZ187648	408	866.0	801.0	1278.0	875.0
SRZ187649	5411	9954.0	13875.0	25009.0	7067.0
SRZ187650	4619	3572.0	2718.0	1476.0	
SRZ187651	6087	3186.0	393.0	582.0	254.0
SRZ187652	5340	2516.0	631.0	516.0	561.0
SRZ187653	4496				
SRZ187654	4049	5363.0	6968.0	3408.0	1222.0
SRZ187655	49265	39469.0	92588.0	277516.0	38806.0
SRZ187656	7664	5331.0	8290.0	13123.0	2046.0
SRZ187657	595357	214384.0	1117244.0	3375634.0	342741.0
SRZ187658	389906	187550.0	858492.0	2374819.0	257355.0
SRZ187659	4058857	1177386.0	6608766.0	17776255.0	3527355.0
SRZ187660	5604795	1758166.0	11072684.0	38284301.0	5471614.0
SRZ187661	1619100	540080.0	3711743.0	10180692.0	1387475.0
SRZ187662	94701	32689.0	371187.0	1069339.0	45931.0
SRZ187663	200490	61181.0	448141.0	1323635.0	85121.0
SRZ187664	120839	17947.0	418795.0	742012.0	31793.0
SRZ187665	117115	32884.0	296077.0	775747.0	30560.0
SRZ187666	158085	41252.0	481595.0	1235138.0	258167.0
SRZ187667	519958	113925.0	1073961.0	2770952.0	518004.0
SRZ187668	1902817	378423.0	1337701.0	2952529.0	658873.0
SRZ187669	2365468	301427.0	1358772.0	2896872.0	529203.0
SRZ187670	2087173	257671.0	1321464.0	3211947.0	544812.0
SRZ187671	3123580	351559.0	1772956.0	4165845.0	801981.0
SRZ187672	2657994	336364.0	1582680.0	3945402.0	803516.0
SRZ187673	2033977	339460.0	1310478.0	3743715.0	892981.0
SRZ187674	2780942	197192.0	445678.0	1054168.0	488206.0
SRZ187675	2618369	219211.0	437631.0	931625.0	421032.0
SRZ187676	2585557	248949.0	464909.0	1049765.0	482590.0
SRZ187677	619664	98978.0	1163560.0	3488239.0	369916.0
SRZ187678	809983	94671.0	748401.0	1637511.0	421385.0
SRZ187679	540574	61150.0	719299.0	1914929.0	314933.0
SRZ187680	842382	219742.0	2777323.0	7516981.0	894207.0
SRZ187681	926417	201056.0	2880662.0	7845989.0	869259.0
SRZ187682	527635	126913.0	1403682.0	4407002.0	409394.0
SRZ187683	468810	197263.0	1502995.0	4018850.0	376046.0
SRZ187684	11323788	3176163.0	39776066.0	88315365.0	15605351.0
SRZ187685	199875	74970.0	314629.0	800571.0	142121.0
