	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus	TotalCnt
SRZ187234	11.056317644725702	5.102518604537124	18.80532595964869	60.20675131302532	4.829086478063158	4608822
SRZ187235	10.545504676663343	5.515493435703832	19.41292498250228	59.50926848925746	5.016808415873083	3771920
SRZ187236	14.933034336618183	6.858653515513638	11.078945125481633	14.074104552842183	53.05526246954436	1360996
SRZ187237	13.7754640313487	11.721825536882687	24.230988515733173	24.41221187522059	25.85951004081485	883992
SRZ187238	7.848290330304309	8.30625453688607	29.425055392766065	37.25814359173156	17.162256148311993	1052484
SRZ187239	18.164771072978432	5.695504184786879	22.601719667805103	32.40026758604116	21.137737488388428	3462064
SRZ187240	15.533732810823857	4.840173998984729	25.901984693256846	30.441143777420155	23.282964719514414	5046926
SRZ187241	13.723916532905298	10.643132651349992	18.654560264488154	25.089360580723987	31.88902997053257	1669640
SRZ187242	15.362544816676563	7.713529839256765	18.559581061337468	28.229255903412035	30.13508837931717	1323726
SRZ187243	7.690801061700661	3.2046422047622047	22.571345944208762	50.237907936594056	16.29530285273432	4350002
SRZ187244	12.569464037346751	3.5707106717493535	16.80563229963935	30.60226052766077	36.451932463603775	4437548
SRZ187245	10.6507907156122	4.112951561248711	17.406572232171573	25.814046021886334	42.01563946908118	5559268
SRZ187246	5.753740006227166	4.321273795579759	12.194190769316643	46.869911537612865	30.860883891263565	9172712
SRZ187247	10.906938917772807	8.211246333033198	18.06224403845595	27.164018705161347	35.655552005576695	1377160
SRZ187248	8.234540516663511	7.96325466817639	13.06196414049952	20.736787837440424	50.00345283722016	3359556
SRZ187249	6.909006216959086	5.968628877495832	13.144333455187413	24.026082775535784	49.951948674821885	3331854
SRZ187250	8.164403286371721	4.443824877419841	14.14530336824868	19.997388407351988	53.249080060607774	1700112
SRZ187251	18.47673466771926	4.60551038659516	22.38394279871475	34.763414016004475	19.770398130966356	5492464
SRZ187252	19.844316654050818	3.7601256312632043	22.71801882209393	32.908386338729905	20.769152553862146	885130
SRZ187253	17.214643883347104	11.018552243540787	17.467124630711005	18.444541050314687	35.855138192086415	1531998
SRZ187254	19.989108224640617	11.148917273515583	18.08124724330066	22.76306037884175	28.01766687970139	1333116
SRZ187255	13.917875646403337	9.925760261474931	26.161735526831944	29.713149109399847	20.28147945588994	2457444
SRZ187256	14.81056871267864	11.369409428118443	25.43327342068268	28.34581541588496	20.040933022635276	1981774
SRZ187257	15.19034240704737	10.811694242287318	27.03108441593497	28.259729733527287	18.70714920120306	2704442
SRZ187258	14.842728487161024	4.84954313517608	25.979396317513647	42.72043582830179	11.607896231847466	3105076
SRZ187259	12.703233647374256	4.686724465040333	29.433102789258594	40.520092588726996	12.656846509599818	1724616
SRZ187260	15.334158204463034	11.407654601661255	22.83903057400024	35.65625646407351	14.762900155801963	4215608
SRZ187261	8.19636843093826	3.2596809917263156	13.67305836211177	26.171640361594783	48.69925185362887	4301832
SRZ187262	12.296908365054312	8.77671525392257	23.411629994120013	36.32853650233652	19.186209884566583	3231300
SRZ187263	9.310636768969385	7.960679164174237	27.07120164764775	33.41799633445517	22.239486084753462	3139506
SRZ187264	9.879898228111292	5.399978610991131	25.360815169947283	38.72745345610735	20.631854534842944	2412454
SRZ187265	14.484149176398038	3.029295381238985	35.61817758605575	34.936502994229194	11.931874862078034	661606
SRZ187266	8.876838315040562	5.77588824779836	46.186282590776976	27.486876925079173	11.674113921304933	461020
SRZ187267	17.74756593121881	18.33392423705239	13.210788992827338	14.67532113344424	36.03239970545722	146668
SRZ187268	16.101081887115708	11.050794758716965	17.10714172403947	19.243630825851074	36.497350804276785	630380
SRZ187269	15.990734218299982	7.964827225144228	20.85940953252004	28.650232663600153	26.534796360435596	3140156
SRZ187270	17.25587262254184	6.707730086076441	24.923169359548737	22.843750641421558	28.269477290411423	2143676
SRZ187271	13.144856625171471	6.568247005230302	29.289471174653944	28.933033061670617	22.06439213327367	2726420
SRZ187272	14.151950429435669	4.405027950699619	30.17463197620077	28.007622865594747	23.260766778069193	3464314
SRZ187273	10.860528614654855	6.374520486666469	19.982528623095135	31.178558315995595	31.603863959587947	2369590
SRZ187274	7.617807683548818	3.8560970963616077	11.40759073780459	13.413483091351532	63.70502139093345	1396386
SRZ187275	5.851196785179524	2.8680664210366933	13.556695579862188	39.27411776298871	38.449923450932886	3328584
SRZ187276	14.904675635046063	8.074111192486091	20.786287887548344	27.243829420909943	28.99109586400956	3891450
SRZ187277	11.178911783923295	6.393667953589302	22.691598437359154	38.89399006619987	20.841831758928375	3927198
SRZ187278	10.242270837099982	5.643005498939459	22.49732108602952	39.0373989619484	22.580003615982644	4535420
SRZ187279	11.442413163760538	3.0948708672112524	24.75412002231889	40.185602237890066	20.52299370881925	3466122
SRZ187280	8.823928611823815	2.568831369840996	27.8731181131424	48.38275301667431	12.351368888518481	3359660
SRZ187281	6.163639632629482	3.306084132093045	36.13724519270446	42.612725332767425	11.780305709805585	2714208
SRZ187282	5.356746486902461	2.830458351137982	28.01289692143367	57.154763383147234	6.645134857378654	6136038
SRZ187283	16.6547378977938	5.17630382289043	26.91681791584861	38.80953633752351	12.442604025943647	3154838
SRZ187284	15.69368117339967	3.967299564671092	27.351791448261856	38.88261349646533	14.10461431720205	3781968
SRZ187285	11.825626929109108	3.3887445366292464	24.341736975691973	31.638024726037248	28.80586683253243	2990370
SRZ187286	25.120666302485166	8.735117822693496	14.436179686155366	31.116191359918584	20.59184482874739	534532
SRZ187287	13.932321060699719	9.545871977099173	16.707817081775666	26.550704836286748	33.2632850441387	1692166
SRZ187288	20.217837801750715	10.044415820043277	19.13512855454192	24.162638087645647	26.43997973601844	1018556
SRZ187289	19.00921387374914	12.06215881983544	22.620928074345397	24.581903600462088	21.725795631607937	1866316
SRZ187290	14.974652763467008	16.75885092527717	25.9127065902815	28.121831595433378	14.231958125540947	485260
SRZ187291	16.749383368148855	3.6372056323454927	25.015223200548252	44.997133307494764	9.601054491462639	4608098
SRZ187292	13.654953653702444	4.004006619033641	23.964435412517453	49.18386105254184	9.192743262204617	2909186
SRZ187293	6.67583867774606	2.5595662745832937	14.065925298515563	30.487412296122987	46.2112574530321	2155834
SRZ187294	6.5572453800068775	3.3718936089340983	17.205345345617115	31.81403735814223	41.05147830729968	3535936
SRZ187295	11.910331983477707	7.1800868417953705	18.904704293110935	26.514799783083028	35.49007709853296	2666458
SRZ187296	13.01464506825538	7.080227630889225	22.21898700656512	35.19844910454948	22.487691189740797	4780722
SRZ187297	10.493390895801157	6.260921274790777	25.4719819525381	33.98618123210268	23.787524644767288	3390172
SRZ187298	10.358244584649048	6.250905409885165	24.937010134369494	39.90429095407761	18.549548917018683	4500724
SRZ187299	13.874152396074864	8.731481530164972	18.99000839498124	22.17712183588951	36.227235842889414	1141158
SRZ187300	11.447144862229445	7.581913543352562	14.357552029118846	22.559584169985293	44.05380539531385	1489070
SRZ187301	7.378017425389063	5.624805953351186	11.813923817285675	12.859228858617612	62.324023945356466	1649088
SRZ187302	11.440626047927362	7.746359661567828	26.893040472566874	36.3137462274615	17.606227590476436	2481088
SRZ187303	6.79849057400967	6.23007919469113	28.903025453738838	47.04835391761534	11.020050859945021	1514748
SRZ187304	6.293939301612656	4.607318371254969	31.031478447904234	47.99466618609617	10.07259769313197	3085222
SRZ187305	5.27035231102043	3.3699419411111498	41.16081274759561	41.504180547390426	8.694712452882387	4164048
SRZ187306	13.394734048200446	3.6599594325020535	24.948648029458933	51.83475729348852	6.161901196350043	7158440
SRZ187307	10.25670625243503	3.2093692731706613	19.525331524797622	33.21597090951069	33.792622040086	3326448
SRZ187308	13.67696233720521	5.479867501382813	23.426264645245638	33.53281980690904	23.884085709257302	2545536
SRZ187309	8.794252829401213	3.6028298908920515	18.76983669591932	34.149665398775504	34.68341518501192	2654802
SRZ187310	10.19617407563873	4.003254808536831	21.178539749458135	36.98577436714879	27.63625699921751	2755308
SRZ187311	14.258844339999987	7.329223392742518	20.748736202868	34.02860574969297	23.634590314696524	3125106
SRZ187312	10.067088288229447	5.978953334214711	23.858242873614135	43.01656586129469	17.07914964264702	3797086
SRZ187313	9.987841918281697	5.023514016348004	22.411446663635786	47.42194862013424	15.155248781600276	4051626
SRZ187314	14.27665637407125	6.344882321759614	16.257696261376605	33.90538101313892	29.21538402965361	4097444
SRZ187315	26.796356574034544	9.451339139190026	17.583651470918483	26.719115153878235	19.449537661978713	810446
SRZ187316	19.537641690256784	6.858562195352488	24.03152899849486	28.065498766454255	21.506768349441614	835802
SRZ187317	20.990214433864526	8.011229405718924	22.311131982591537	36.70689232581754	11.980531852007472	4855110
SRZ187318	15.69382321560949	7.086549221403243	25.377793358998932	33.4765672061363	18.365266997852036	1842674
SRZ187319	8.621092990639323	6.499207587827056	24.826608355088517	48.766571738287624	11.286519328157485	1821022
SRZ187320	7.060398791602545	4.834292525963361	27.362574814150438	49.90976626107799	10.832967607205667	3130758
SRZ187321	24.795745494483995	6.160628926902366	20.50980252655731	29.824759550182087	18.70906350187424	4497820
SRZ187322	19.38805854331248	5.082516947885869	20.08659735614543	35.05547219984262	20.387354952813606	3840302
SRZ187323	20.913413429858586	5.125166004837813	21.014674140643063	33.069358508916615	19.87738791574392	3347794
SRZ187324	18.67395677753767	4.539972841827384	29.103129158679966	34.301097586286886	13.381843635668096	2948652
SRZ187325	15.316591432692128	13.552183033958306	17.68318380190676	20.54613309857836	32.90190863286445	854224
SRZ187326	19.021799163380862	11.224880214261587	17.30693804760052	22.48994248043326	29.956440094323764	1249314
SRZ187327	14.024591001464561	10.735735126920513	20.774060240006357	26.198450452262286	28.267163179346284	1233134
SRZ187328	14.766236618648705	11.385580217377546	23.169235083678814	27.07949952784475	23.59944855245018	1611758
SRZ187329	15.736256101058004	6.236911597457079	21.602331186280022	36.72928635122478	19.69521476398012	2671258
SRZ187330	17.10506547089348	6.600829798791128	22.50197708725105	34.335607877970375	19.45651976509397	2422756
SRZ187331	18.852275274602107	6.722884885380903	22.195061881334137	32.82424285326632	19.405535105416533	2712288
SRZ187332	12.702145852554633	5.5836727244499675	19.343130788981387	36.855771663700885	25.51527897031313	3375162
SRZ187333	18.596097066337943	14.14778658130449	22.871827499478083	28.72523386784106	15.659054985038424	1005910
SRZ187334	17.61109801400723	12.445291119333815	23.630282912086546	27.035302145305614	19.278025809266794	1365866
SRZ187335	19.970722638747418	7.313217671058271	23.147260674269877	33.461686175630774	16.107112840293663	1796610
SRZ187336	10.278009038339617	5.2451023525403695	25.147273494380933	39.70427978692442	19.625335327814668	1772892
SRZ187337	13.262688598675167	4.8037039787578815	14.528230906990249	22.42195213705598	44.98342437852072	1642774
SRZ187338	12.564776211754902	5.153404540385177	15.698859539474505	20.708178331998514	45.874781376386906	1603212
SRZ187339	8.983110476667756	2.948558624000351	9.454808987835055	23.060159910098026	55.55336200139881	2370582
SRZ187340	8.988762777518335	9.532688563571185	57.400752156188595	11.25414261188154	12.823653890840344	1773036
SRZ187341	8.718861510454223	5.230573855067862	27.7028065381751	32.051513713516606	26.296244382786206	1184306
SRZ187342	10.470112482120612	4.63109869990043	27.5009481224335	36.96938878417325	20.428451911372214	1408046
SRZ187343	9.685116215653771	4.27583188018916	27.435601195046633	41.43314699599817	17.170303713112265	1672236
SRZ187344	6.891100012914781	4.0620533933941605	30.000468338208307	43.83830126635813	15.208076989124619	1409238
SRZ187345	12.65754918288601	3.20962104670279	25.69339135744709	53.75790038641983	4.681538026544282	7087628
