	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus
SRZ187532	207668	95674.0	750854.0	1585810.0	1087080.0
SRZ187533	57538	20228.0	157838.0	242716.0	252662.0
SRZ187534	73748	15674.0	165982.0	229922.0	210590.0
SRZ187535	49836	7548.0	159682.0	220604.0	249586.0
SRZ187536	57742	14160.0	115938.0	241146.0	176660.0
SRZ187537	87486	31080.0	224650.0	395310.0	445910.0
SRZ187538	89832	36980.0	397032.0	609572.0	785530.0
SRZ187539	88016	30172.0	223176.0	469756.0	458276.0
SRZ187540	121478	33694.0	247162.0	477708.0	579340.0
SRZ187541	150738	49476.0	347068.0	856664.0	553678.0
SRZ187542	93148	21532.0	246610.0	509200.0	399976.0
SRZ187543	64308	9288.0	108390.0	117150.0	62132.0
SRZ187544	148974	30682.0	165388.0	476440.0	367126.0
SRZ187545	84904	23488.0	240070.0	522194.0	311126.0
SRZ187546	98492	47274.0	73530.0	193636.0	595612.0
SRZ187547	80734	58018.0	616746.0	2045204.0	115600.0
SRZ187548	240006	121252.0	833220.0	4381910.0	168826.0
SRZ187549	46946	8758.0	86356.0	133032.0	136124.0
SRZ187550	63316	25158.0	156970.0	217986.0	826368.0
SRZ187551	38946	46288.0	79278.0	121698.0	1258918.0
SRZ187552	60470	9428.0	128164.0	194688.0	214264.0
SRZ187553	42916	10634.0	88080.0	205788.0	370696.0
SRZ187554	40412	4046.0	79232.0	140362.0	191848.0
SRZ187555	52868	13924.0	101274.0	147958.0	269954.0
SRZ187556	40398	15402.0	103192.0	136494.0	390304.0
SRZ187557	46594	7320.0	117250.0	165308.0	154692.0
SRZ187558	72572	19728.0	186764.0	366114.0	321716.0
SRZ187559	73472	15178.0	168104.0	264888.0	285074.0
SRZ187560	57204	24308.0	204046.0	352812.0	556348.0
SRZ187561	58908	11238.0	234770.0	389262.0	416898.0
SRZ187562	35636	15062.0	104698.0	189944.0	257742.0
SRZ187563	39656	16562.0	140066.0	227538.0	270784.0
SRZ187564	89908	36228.0	316594.0	504900.0	662836.0
SRZ187565	50536	8748.0	80844.0	149762.0	160310.0
SRZ187566	55066	13380.0	129664.0	207236.0	270182.0
SRZ187567	65552	17760.0	183358.0	294400.0	274812.0
SRZ187568	52976	17652.0	114854.0	235796.0	265122.0
SRZ187569	69152	25410.0	106968.0	205878.0	308670.0
SRZ187570	38518	15994.0	96146.0	225784.0	263524.0
SRZ187571	96082	26482.0	190602.0	439244.0	503532.0
SRZ187572	48814		102700.0	92892.0	44392.0
SRZ187573	42138	8610.0	100138.0	158026.0	213892.0
SRZ187574	80212	24220.0	170106.0	397172.0	547614.0
SRZ187575	60574	17328.0	119342.0	252042.0	412898.0
SRZ187576	64712	10694.0	99366.0	217590.0	293986.0
SRZ187577	78540	25072.0	183090.0	346246.0	495648.0
SRZ187578	69244	15610.0	99740.0	222196.0	367150.0
SRZ187579	20404	5182.0	61836.0	62200.0	134402.0
SRZ187580	18434	5570.0	58976.0	64524.0	163702.0
SRZ187581	38868	10238.0	81298.0	164460.0	244472.0
SRZ187582	55564	31044.0	174534.0	306912.0	527010.0
SRZ187583	80230	32500.0	212328.0	363326.0	655466.0
SRZ187584	59544	10650.0	71296.0	169930.0	118410.0
SRZ187585	101794	17364.0	167112.0	389020.0	318556.0
SRZ187586	74600	33284.0	56876.0	127732.0	113026.0
SRZ187587	59942	18138.0	100852.0	277080.0	267012.0
SRZ187588	45490	4132.0	91556.0	135244.0	82452.0
SRZ187589	34842	4446.0	71338.0	136880.0	84218.0
SRZ187590	39346	10754.0	102208.0	171358.0	217318.0
SRZ187591	69802	14054.0	64274.0	179978.0	182862.0
SRZ187592	49826	8394.0	104076.0	158284.0	168698.0
SRZ187593	68974	16980.0	95398.0	226602.0	213282.0
SRZ187594	29884	16108.0	99512.0	145800.0	225416.0
SRZ187595	45348	21220.0	143004.0	177710.0	157490.0
SRZ187596	28266	5710.0	60176.0	90590.0	122324.0
SRZ187597	123052	28892.0	192232.0	445382.0	276336.0
SRZ187598	93016	32870.0	148060.0	377394.0	293160.0
SRZ187599	52174	6550.0	108078.0	160248.0	167662.0
SRZ187600	58962	25956.0	182764.0	300500.0	448328.0
SRZ187601	148564	76336.0	295970.0	543372.0	1154168.0
SRZ187602	135522	62062.0	311188.0	714048.0	1104740.0
SRZ187603	45172	32056.0	144166.0	271320.0	465866.0
SRZ187604	201784	49636.0	226136.0	778574.0	1598654.0
SRZ187605	122166	38942.0	158644.0	320440.0	1013372.0
SRZ187606	112348	49464.0	174204.0	406358.0	1153244.0
SRZ187607	53058	25818.0	112456.0	211830.0	621106.0
SRZ187608	31946	11268.0	95598.0	204618.0	521158.0
SRZ187609	137022	26642.0	77244.0	338458.0	311942.0
SRZ187610	59282	29444.0	272206.0	924982.0	118118.0
SRZ187611	66420	29208.0	127904.0	306908.0	841874.0
SRZ187612	113250	46104.0	121596.0	279008.0	749818.0
SRZ187613	136986	42018.0	179272.0	427804.0	1160776.0
SRZ187614	87660	17038.0	152478.0	325852.0	673046.0
SRZ187615	89308	24526.0	280500.0	480584.0	798448.0
SRZ187616	99082	46984.0	192080.0	438306.0	1149000.0
SRZ187617	121068	46956.0	235938.0	523724.0	1381352.0
SRZ187618	96206	23442.0	127398.0	335902.0	607664.0
SRZ187619	105246	29790.0	173764.0	482646.0	964802.0
SRZ187620	100128	34266.0	205946.0	527612.0	1003620.0
SRZ187621	95032	87654.0	134704.0	391176.0	1056032.0
SRZ187622	43940	26420.0	232650.0	975282.0	106334.0
SRZ187623	118246	57916.0	759904.0	1982590.0	149512.0
SRZ187624	112958	30352.0	135410.0	421354.0	1138594.0
SRZ187625	80160	23884.0	140838.0	250608.0	674596.0
SRZ187626	63328	22130.0	116546.0	253380.0	557116.0
SRZ187627	181010	103888.0	382280.0	1000158.0	1641760.0
SRZ187628	96184	34760.0	236524.0	567244.0	890598.0
SRZ187629	86882	35024.0	143480.0	286282.0	859348.0
SRZ187630	68108	20376.0	170738.0	333198.0	794934.0
SRZ187631	77018	13050.0	140066.0	254944.0	684842.0
SRZ187632	1039252	275504.0	481256.0	1142640.0	668556.0
SRZ187633	2000326	412616.0	380482.0	990758.0	891202.0
SRZ187634	1032312	210082.0	144298.0	366100.0	364190.0
SRZ187635	411956	101124.0	36430.0	103152.0	194320.0
SRZ187636	1851008	208602.0	203788.0	452478.0	392610.0
SRZ187637	2296412	218142.0	256700.0	625124.0	523660.0
SRZ187638	2932760	139614.0	566360.0	1343602.0	299494.0
SRZ187639	851650	165558.0	496344.0	1647610.0	507366.0
SRZ187640	2170742	75694.0	314650.0	853746.0	217832.0
SRZ187641	861644	76440.0	188228.0	707930.0	202716.0
SRZ187642	1292554	216534.0	569620.0	1748058.0	494816.0
SRZ187643	843230	280876.0	935614.0	2808218.0	829704.0
SRZ187644	535110	134204.0	573324.0	1556074.0	198078.0
SRZ187645	161866	62136.0	319528.0	869862.0	99522.0
SRZ187646	98442	59694.0	226712.0	758194.0	57944.0
SRZ187647	88476	58532.0	206700.0	786338.0	48598.0
SRZ187648	200	438.0	444.0	746.0	384.0
SRZ187649	2808	6004.0	7774.0	13764.0	3788.0
SRZ187650	2542	1212.0	1332.0	742.0	
SRZ187651	2310	1190.0	236.0	284.0	182.0
SRZ187652	2636	1160.0	334.0	312.0	268.0
SRZ187653	1944				
SRZ187654	1368	2830.0	3322.0	2058.0	708.0
SRZ187655	23292	21320.0	51530.0	158006.0	18834.0
SRZ187656	3560	3376.0	3378.0	5820.0	1202.0
SRZ187657	301734	131234.0	481722.0	1595856.0	207174.0
SRZ187658	195282	103376.0	357222.0	1112234.0	151202.0
SRZ187659	2013236	682382.0	3102600.0	8909102.0	2300196.0
SRZ187660	2843414	1031912.0	5491170.0	16187994.0	3543106.0
SRZ187661	794904	322310.0	1815258.0	5112412.0	857654.0
SRZ187662	36702	13032.0	151170.0	472624.0	20402.0
SRZ187663	75000	31236.0	182500.0	591724.0	45356.0
SRZ187664	51058	7716.0	150580.0	296334.0	14726.0
SRZ187665	52236	14390.0	111318.0	316300.0	14800.0
SRZ187666	77098	21142.0	242164.0	655488.0	136228.0
SRZ187667	226546	60466.0	523932.0	1456380.0	299014.0
SRZ187668	1265894	272892.0	632064.0	1391922.0	425196.0
SRZ187669	1352310	210804.0	660534.0	1318334.0	328976.0
SRZ187670	1402172	187394.0	643234.0	1525420.0	350304.0
SRZ187671	2092514	259612.0	855040.0	1988030.0	514524.0
SRZ187672	1766314	244944.0	780268.0	1870984.0	511514.0
SRZ187673	1335390	251044.0	602216.0	1775688.0	556036.0
SRZ187674	1816348	134236.0	214556.0	517806.0	307924.0
SRZ187675	1774106	145142.0	210812.0	460122.0	262662.0
SRZ187676	1795792	177842.0	211782.0	524832.0	308878.0
SRZ187677	325056	47592.0	595328.0	1879682.0	216612.0
SRZ187678	461650	45676.0	386536.0	863444.0	229798.0
SRZ187679	258892	25922.0	341204.0	929554.0	172444.0
SRZ187680	405950	109610.0	1303392.0	3621732.0	522012.0
SRZ187681	390392	87840.0	1243448.0	3591136.0	496908.0
SRZ187682	207638	52042.0	532168.0	1876828.0	230118.0
SRZ187683	193094	83114.0	649488.0	1895190.0	227858.0
SRZ187684	5130420	1471412.0	17375800.0	40213004.0	8843916.0
SRZ187685	84882	37748.0	151978.0	406648.0	80050.0
