	Eukaryote	EukaryoteVirus	Plasmid	Prokaryote	ProkaryoteVirus
SRZ187522	621787	119241.0	2019713.0	8824124.0	341189.0
SRZ187523	202881	11304.0	291177.0	893026.0	526580.0
SRZ187524	280557	37859.0	566317.0	1615743.0	979940.0
SRZ187525	335765	12336.0	405960.0	1299052.0	594778.0
SRZ187526	171135	17968.0	430844.0	1020690.0	548969.0
SRZ187527	45198	7274.0	123540.0	307585.0	288836.0
SRZ187528	105739	5254.0	301014.0	626084.0	258884.0
SRZ187529	136513	3544.0	368585.0	915957.0	331528.0
SRZ187530	137874	3827.0	326910.0	542854.0	210302.0
SRZ187531	130220	4945.0	331961.0	804549.0	351479.0
SRZ187532	391817	65389.0	1289557.0	3449343.0	1395067.0
SRZ187533	134217	12737.0	382328.0	730700.0	353251.0
SRZ187534	111807	7910.0	388227.0	675375.0	275876.0
SRZ187535	105336		315826.0	651830.0	332210.0
SRZ187536	247946	10735.0	422245.0	1031033.0	288995.0
SRZ187537	198748	15068.0	553244.0	1174756.0	621741.0
SRZ187538	139049	17050.0	799259.0	1374898.0	1042785.0
SRZ187539	198068	12946.0	479116.0	1313163.0	696117.0
SRZ187540	277496	24700.0	478661.0	1168433.0	811953.0
SRZ187541	395720	36599.0	822949.0	2416479.0	805148.0
SRZ187542	215903	16200.0	557063.0	1428770.0	588252.0
SRZ187543	81594	2761.0	248803.0	306979.0	66282.0
SRZ187544	275438	17478.0	281301.0	1121174.0	481421.0
SRZ187545	233073	11744.0	556033.0	1489220.0	445492.0
SRZ187546	226408	37601.0	148842.0	561021.0	928072.0
SRZ187547	128811	51815.0	3973551.0	4080133.0	176129.0
SRZ187548	340192	142225.0	939476.0	5779228.0	224944.0
SRZ187549	97256	3925.0	166646.0	417571.0	211736.0
SRZ187550	135921	16275.0	388618.0	814872.0	1088264.0
SRZ187551	116587	35295.0	187022.0	302340.0	1582631.0
SRZ187552	154321	8020.0	299577.0	604252.0	287278.0
SRZ187553	62625	7820.0	178794.0	629686.0	513156.0
SRZ187554	80577	979.0	102186.0	350026.0	243072.0
SRZ187555	81792	3982.0	205654.0	330888.0	339354.0
SRZ187556	55219	4995.0	149187.0	345954.0	487936.0
SRZ187557	135509	2952.0	295912.0	561078.0	212918.0
SRZ187558	176229	16586.0	411472.0	1159374.0	440799.0
SRZ187559	148288	11635.0	374453.0	740213.0	373290.0
SRZ187560	107328	14900.0	393803.0	944338.0	746937.0
SRZ187561	113227	1456.0	493265.0	982664.0	539486.0
SRZ187562	51904	4627.0	234927.0	513170.0	357214.0
SRZ187563	51096	6360.0	298063.0	596775.0	380953.0
SRZ187564	198408	8915.0	597145.0	1267873.0	958258.0
SRZ187565	101528	2724.0	218363.0	558103.0	244857.0
SRZ187566	134659	9586.0	326448.0	691764.0	410964.0
SRZ187567	138245	14220.0	1182152.0	890260.0	407019.0
SRZ187568	126304	15783.0	277158.0	792896.0	374985.0
SRZ187569	151737	21498.0	216076.0	664112.0	448235.0
SRZ187570	98772	14006.0	273110.0	795725.0	402463.0
SRZ187571	223076	20235.0	411929.0	1259303.0	751914.0
SRZ187572	109961		171461.0	313456.0	35045.0
SRZ187573	104354	2876.0	327876.0	666534.0	331622.0
SRZ187574	250029	15930.0	433430.0	1430300.0	816484.0
SRZ187575	170377	16426.0	316138.0	903390.0	591980.0
SRZ187576	218672	9429.0	321993.0	867256.0	426031.0
SRZ187577	205484	14667.0	534678.0	1067262.0	695043.0
SRZ187578	156433	14884.0	241197.0	729774.0	523951.0
SRZ187579	63062	4270.0	210517.0	274945.0	201343.0
SRZ187580	42260	1434.0	155037.0	190415.0	217926.0
SRZ187581	105178	5933.0	259426.0	642395.0	368412.0
SRZ187582	117915	19892.0	418865.0	811077.0	760803.0
SRZ187583	189079	27083.0	475377.0	950928.0	888815.0
SRZ187584	216233	8369.0	177110.0	697948.0	178483.0
SRZ187585	353063	6241.0	478145.0	1355510.0	505565.0
SRZ187586	254031	52535.0	307629.0	686905.0	193877.0
SRZ187587	223949	10603.0	329337.0	1023427.0	439255.0
SRZ187588	146135	1365.0	256062.0	550907.0	126008.0
SRZ187589	132986	4416.0	221146.0	645599.0	312984.0
SRZ187590	75122	3564.0	249637.0	508116.0	437553.0
SRZ187591	282501	11433.0	182067.0	806589.0	506112.0
SRZ187592	130424	7272.0	283628.0	431020.0	232358.0
SRZ187593	221049	10064.0	291693.0	844604.0	331368.0
SRZ187594	48717	9615.0	238076.0	510961.0	308670.0
SRZ187595	105607	17898.0	330681.0	488198.0	223813.0
SRZ187596	85527	624.0	143121.0	389611.0	198217.0
SRZ187597	399876	18177.0	540685.0	1576580.0	454213.0
SRZ187598	249293	28084.0	377439.0	1266227.0	464668.0
SRZ187599	123328	4157.0	293625.0	560864.0	255114.0
SRZ187600	193394	19451.0	623335.0	1216356.0	607129.0
SRZ187601	334627	78660.0	716266.0	1502689.0	1546896.0
SRZ187602	408458	47843.0	932263.0	2287148.0	1521694.0
SRZ187603	111584	18274.0	405097.0	846308.0	587518.0
SRZ187604	378437	49885.0	454422.0	1650211.0	2335238.0
SRZ187605	272621	32074.0	367342.0	997953.0	1315831.0
SRZ187606	314337	59412.0	460229.0	1182032.0	1527878.0
SRZ187607	172008	19431.0	306480.0	808013.0	832293.0
SRZ187608	132107	7451.0	420210.0	979555.0	711193.0
SRZ187609	274850	36729.0	174242.0	757212.0	441095.0
SRZ187610	122898	42865.0	514799.0	2205600.0	232686.0
SRZ187611	206736	23643.0	410782.0	971290.0	1134344.0
SRZ187612	345762	41443.0	400001.0	984304.0	1025203.0
SRZ187613	370673	26747.0	409024.0	1142991.0	1554900.0
SRZ187614	283529	12331.0	394472.0	1099592.0	915238.0
SRZ187615	258682	19748.0	832985.0	1541978.0	1117350.0
SRZ187616	300357	34381.0	564999.0	1367384.0	1643826.0
SRZ187617	240575	29452.0	440377.0	1239549.0	1800234.0
SRZ187618	267924	14523.0	359219.0	1152158.0	818670.0
SRZ187619	360276	14240.0	494101.0	1536818.0	1336779.0
SRZ187620	270678	31423.0	540256.0	1628751.0	1363035.0
SRZ187621	181639	81449.0	249472.0	877140.0	1482607.0
SRZ187622	80798	32115.0	465983.0	2276109.0	193190.0
SRZ187623	209684	65624.0	953738.0	2907479.0	239897.0
SRZ187624	283067	14862.0	351435.0	1253314.0	1579671.0
SRZ187625	218424	14938.0	438192.0	997706.0	948206.0
SRZ187626	206561	28266.0	311751.0	882737.0	784455.0
SRZ187627	449288	62280.0	904297.0	2750726.0	2300622.0
SRZ187628	250613	33701.0	620658.0	1679824.0	1226345.0
SRZ187629	268670	28238.0	390763.0	892002.0	1169720.0
SRZ187630	243005	14473.0	569407.0	1260548.0	1124003.0
SRZ187631	289137	8171.0	481171.0	942351.0	943169.0
SRZ187632	1372177	289477.0	623574.0	1872096.0	828153.0
SRZ187633	2661089	454844.0	544069.0	1723107.0	1164122.0
SRZ187634	1426701	248808.0	230300.0	657543.0	482436.0
SRZ187635	594362	112943.0	63400.0	224813.0	247343.0
SRZ187636	2476474	221416.0	298043.0	847107.0	530512.0
SRZ187637	3101765	224855.0	371164.0	1186836.0	695269.0
SRZ187638	3837188	92500.0	867089.0	2579171.0	420355.0
SRZ187639	1194932	196653.0	845796.0	3378885.0	762704.0
SRZ187640	2937897	55818.0	469755.0	1713772.0	303021.0
SRZ187641	1133745	78495.0	341724.0	1388729.0	295483.0
SRZ187642	2840638	220452.0	787774.0	3130603.0	668812.0
SRZ187643	1521956	347490.0	1604491.0	5824915.0	1293802.0
SRZ187644	628711	143466.0	891888.0	2673413.0	273018.0
SRZ187645	261507	73491.0	535321.0	1535805.0	151519.0
SRZ187646	162707	74818.0	384805.0	1378769.0	91194.0
SRZ187647	145889	73177.0	354243.0	1437258.0	69942.0
SRZ187648	408	504.0	523.0	711.0	450.0
SRZ187649	3110	7315.0	8384.0	18989.0	5959.0
SRZ187650	2296	752.0	2195.0	842.0	
SRZ187651	5660	3186.0		356.0	
SRZ187652	4509	2167.0		275.0	
SRZ187653	1671				
SRZ187654	4049	1507.0	4074.0	2145.0	957.0
SRZ187655	34111	29136.0	69451.0	247668.0	34461.0
SRZ187656	4781	2680.0	3662.0	7432.0	1739.0
SRZ187657	455012	118192.0	845002.0	3174443.0	283038.0
SRZ187658	296051	105686.0	679455.0	2216714.0	203105.0
SRZ187659	3195596	693023.0	5475270.0	17050915.0	3174258.0
SRZ187660	4609739	1096984.0	9215367.0	36914574.0	4799556.0
SRZ187661	1279318	302453.0	2980039.0	9675782.0	1196887.0
SRZ187662	56094	12293.0	293650.0	990676.0	32894.0
SRZ187663	130118	30726.0	374015.0	1246678.0	72083.0
SRZ187664	85186	6437.0	358655.0	689013.0	23171.0
SRZ187665	92335	12590.0	250941.0	718742.0	19957.0
SRZ187666	119103	15660.0	361201.0	1120359.0	219992.0
SRZ187667	363009	46900.0	850521.0	2575520.0	440456.0
SRZ187668	1626688	290700.0	1049533.0	2713992.0	584638.0
SRZ187669	2124777	214923.0	1055407.0	2653454.0	458619.0
SRZ187670	1854964	184088.0	983760.0	2985556.0	467153.0
SRZ187671	2825257	249943.0	1337603.0	3847142.0	693941.0
SRZ187672	2391910	243372.0	1247300.0	3649067.0	691300.0
SRZ187673	1820442	249561.0	1012670.0	3500358.0	792197.0
SRZ187674	2557890	137951.0	287410.0	913790.0	438725.0
SRZ187675	2435599	154522.0	277344.0	786719.0	368117.0
SRZ187676	2406448	187880.0	284525.0	893905.0	426696.0
SRZ187677	539160	35764.0	885683.0	3216633.0	326736.0
SRZ187678	728364	41146.0	544287.0	1458709.0	373680.0
SRZ187679	445650	29742.0	561687.0	1787591.0	276142.0
SRZ187680	660681	97340.0	2288497.0	7136495.0	779220.0
SRZ187681	704147	68697.0	2374248.0	7446281.0	769724.0
SRZ187682	413465	40046.0	1160542.0	4178771.0	354200.0
SRZ187683	355595	99284.0	1194277.0	3798970.0	323475.0
SRZ187684	8963989	1574285.0	32995034.0	83832228.0	14078423.0
SRZ187685	160288	32740.0	224569.0	708168.0	125491.0
